EVENT,FIGHTER A VS FIGHTER B,OUTCOME (FIGHTER A/FIGHTER B),WEIGHTCLASS,METHOD,ROUND,TIME,TIME FORMAT,REFEREE,DETAILS,URL,FIGHTER_A,FIGHTER_B,Fighter_a,ELO_Score_a,Average_SoO_Score_a,Ultimate_Score_a,ELO_Score_b,Average_SoO_Score_b,Ultimate_Score_b,Height_A,Weight_A,Reach_A,Height_B,Weight_B,Reach_B,Height_Differential,Reach_Differential,Height_Reach_Ratio_A,Height_Reach_Ratio_B
UFC Fight Night: Aspinall vs. Tybura ,Lerone Murphy  vs. Josh Culibao ,W/L,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Loic Pora,Ben Cartlidge 26 - 30.Darryl Ransom 26 - 30.David Lethaby 27 - 30.,http://ufcstats.com/fight-details/3c4305abc2e302d0,lerone murphy,josh culibao,lerone murphy,1.596046636,1504.973421,1.252703547,-0.149748803,1511.580828,0.049132864,-0.369680302,65.77,0.206548738,-0.083098441,65.77,0.245484902,-0.39919968,-0.027111235,-1.149273889,-0.666898308
UFC Fight Night: Holm vs. Bueno Silva ,Jack Della Maddalena  vs. Bassil Hafez ,W/L,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Mark Smith,Junichiro Kamijo 28 - 29.Sal D'amato 29 - 28.Chris Lee 28 - 29.,http://ufcstats.com/fight-details/3352c65f3f6d9b2a,jack della maddalena,bassil hafez,jack della maddalena,1.62114047,1518.827942,1.419517611,-0.655766229,1485.368787,-0.606579607,0.195418783,77.11,0.206548738,0.202843003,77.11,0.007400698,-0.012552206,0.278182885,-0.083952057,0.392901168
UFC Fight Night: Holm vs. Bueno Silva ,Norma Dumont  vs. Chelsea Chandler ,W/L,Women's Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jacob Montalvo,Mike Bell 27 - 30.Derek Cleary 27 - 30.Sal D'amato 27 - 30.,http://ufcstats.com/fight-details/81b7a6aa147bd912,norma dumont,chelsea chandler,norma dumont,1.074297704,1514.618861,0.962028626,,,,-0.934779387,65.77,-1.195098865,-0.654981327,65.77,-0.944936118,-0.39919968,-0.332405354,0.981369775,0.933917684
UFC 290: Volkanovski vs. Rodriguez ,Alexander Volkanovski  vs. Yair Rodriguez ,W/L,UFC Featherweight Title Bout,KO/TKO ,3,4:19,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head On Ground ,http://ufcstats.com/fight-details/4b12a4b48755cd6b,alexander volkanovski,yair rodriguez,,,,,1.575260445,1512.536239,1.325306018,-1.217328929,65.77,-0.260667129,0.202843003,65.77,-0.230683506,-1.945789578,-0.027111235,-1.756957469,0.933917684
UFC 290: Volkanovski vs. Rodriguez ,Brandon Moreno  vs. Alexandre Pantoja ,L/W,UFC Flyweight Title Bout,Decision - Split ,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog,Ben Cartlidge 49 - 46.Derek Cleary 47 - 48.Junichiro Kamijo 47 - 48.,http://ufcstats.com/fight-details/0f24f3bc1b39ea45,brandon moreno,alexandre pantoja,brandon moreno,1.048055752,1553.153097,1.353542362,2.03659415,1533.147544,1.887462214,-0.934779387,56.7,-0.494275063,-1.512805657,56.7,-1.183020322,0.760742743,0.888771124,-0.685097948,-0.228864081
UFC 290: Volkanovski vs. Rodriguez ,Robert Whittaker  vs. Dricus Du Plessis ,L/W,Middleweight Bout,KO/TKO ,2,2:23,3 Rnd (5-5-5),Marc Goddard,Punches to Head At Distance ,http://ufcstats.com/fight-details/4ec5d9bd1442e6c1,robert whittaker,dricus du plessis,robert whittaker,1.940380263,1551.925874,2.013650819,2.042899386,1627.189902,2.91244005,0.477968325,83.91,0.206548738,0.77472589,83.91,0.959737514,-0.39919968,-0.942993593,0.448708859,-0.603708203
UFC 290: Volkanovski vs. Rodriguez ,Tatsuro Taira  vs. Edgar Chairez ,W/L,Catch Weight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Adalaide Byrd 27 - 29.Ben Cartlidge 27 - 29.Derek Cleary 27 - 29.,http://ufcstats.com/fight-details/d3a9aceeb7e23580,tatsuro taira,edgar chairez,tatsuro taira,1.130335852,1494.349402,0.787951379,-0.653532585,1455.031182,-0.934100839,-0.934779387,56.7,-0.494275063,-0.940922771,56.7,-0.230683506,-0.012552206,-0.332405354,-0.685097948,-1.260628183
UFC Fight Night: Strickland vs. Magomedov ,Sean Strickland  vs. Abus Magomedov ,W/L,Middleweight Bout,KO/TKO ,2,4:20,5 Rnd (5-5-5-5-5),Mark Smith,Punches to Head On Ground ,http://ufcstats.com/fight-details/f557405652165aa3,sean strickland,abus magomedov,sean strickland,2.014376573,1552.782301,2.078618234,0.022992854,1498.491323,0.033870269,0.760517868,83.91,0.90737254,1.060667333,83.91,1.435905922,-0.39919968,-0.637699474,-0.553534706,-1.063681759
UFC Fight Night: Strickland vs. Magomedov ,Damir Ismagulov  vs. Grant Dawson ,L/W,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Sal D'amato 27 - 30.Chris Lee 27 - 30.Mike Bell 26 - 30.,http://ufcstats.com/fight-details/4dc5a41f357a7d85,damir ismagulov,grant dawson,damir ismagulov,0.697302956,1532.628744,0.86984394,2.286593177,1526.183685,1.995353553,-0.087130759,70.31,0.440156672,-0.083098441,70.31,0.007400698,-0.012552206,0.583477004,-1.120481407,-0.148115347
UFC Fight Night: Strickland vs. Magomedov ,Max Griffin  vs. Michael Morales ,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kerry Hatley,Eric Colon 28 - 29.Junichiro Kamijo 28 - 29.Ron McCarthy 28 - 29.,http://ufcstats.com/fight-details/0548a24a9bf8d7a0,max griffin,michael morales,max griffin,-0.636754706,1493.135629,-0.558172953,1.308795531,1528.373879,1.301611768,0.195418783,77.11,0.90737254,0.488784446,77.11,1.673990126,-0.39919968,-0.942993593,-1.57680436,-2.51763072
UFC Fight Night: Strickland vs. Magomedov ,Kevin Lee  vs. Rinat Fakhretdinov ,L/W,Welterweight Bout,Submission ,1,0:55,3 Rnd (5-5-5),Herb Dean,Guillotine Choke On Ground ,http://ufcstats.com/fight-details/962e74250884e4c1,kevin lee,rinat fakhretdinov,kevin lee,0.725136718,1542.219791,0.993217079,1.332388207,1528.581972,1.321181777,-0.369680302,77.11,1.140980473,0.488784446,77.11,0.483569106,-1.172494629,0.888771124,-3.058551976,-0.118871211
UFC Fight Night: Emmett vs. Topuria ,Josh Emmett  vs. Ilia Topuria ,L/W,Featherweight Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,Sal D'amato 44 - 50.Chris Lee 42 - 50.Eric Colon 45 - 49.,http://ufcstats.com/fight-details/c3ef3cb03edde8bb,josh emmett,ilia topuria,josh emmett,1.030918866,1550.853479,1.316067605,2.169352254,1506.479271,1.695531381,-1.217328929,65.77,-0.494275063,-0.940922771,65.77,-0.706851914,-0.39919968,0.278182885,-1.240587188,-0.195160262
UFC Fight Night: Emmett vs. Topuria ,Amanda Ribas  vs. Maycee Barber ,L/W,Women's Flyweight Bout,KO/TKO ,2,3:42,3 Rnd (5-5-5),Keith Peterson,Elbows to Head From Half Guard ,http://ufcstats.com/fight-details/07cb64236ae7aaea,amanda ribas,maycee barber,amanda ribas,0.588393684,1519.298584,0.645392917,1.615990498,1534.861668,1.597422484,-2.064977557,52.16,-1.428706798,-1.512805657,56.7,-1.65918873,-0.785847155,0.278182885,-0.786095991,0.933917684
UFC Fight Night: Emmett vs. Topuria ,Brendan Allen  vs. Bruno Silva ,W/L,Middleweight Bout,Submission ,1,4:39,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke ,http://ufcstats.com/fight-details/9124740fe7816d70,brendan allen,bruno silva,brendan allen,1.996405444,1538.369606,1.911219933,-0.845249147,1465.343928,-0.962889555,1.04306741,83.91,0.673764606,-1.798747101,56.7,-1.65918873,3.853922539,3.02582996,0.46291315,0.334637851
UFC Fight Night: Emmett vs. Topuria ,Brendan Allen  vs. Bruno Silva ,W/L,Middleweight Bout,Submission ,1,4:39,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke ,http://ufcstats.com/fight-details/9124740fe7816d70,brendan allen,bruno silva,brendan allen,1.996405444,1538.369606,1.911219933,-0.845249147,1465.343928,-0.962889555,1.04306741,83.91,0.673764606,0.488784446,83.91,0.483569106,0.760742743,0.278182885,0.46291315,-0.118871211
UFC Fight Night: Emmett vs. Topuria ,Neil Magny  vs. Phil Rowe ,W/L,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Barry Luxenberg 28 - 29.Chris Lee 29 - 28.Sal D'amato 28 - 29.,http://ufcstats.com/fight-details/ced01368259428f5,neil magny,phil rowe,neil magny,1.630495173,1546.249532,1.719271377,0.02601995,1499.740371,0.049643597,1.325616953,77.11,1.841804275,1.346608776,77.11,1.91207433,-0.012552206,-0.027111235,-1.448895654,-1.500656637
UFC Fight Night: Emmett vs. Topuria ,Randy Brown  vs. Wellington Turman ,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Andrew Glenn,Barry Luxenberg 28 - 29.Sal D'amato 28 - 29.Chris Lee 28 - 29.,http://ufcstats.com/fight-details/42922bab8a3e1828,randy brown,wellington turman,randy brown,1.272617167,1539.314945,1.375253619,-1.553126596,1444.908815,-1.704047208,1.325616953,77.11,1.374588407,0.488784446,77.11,0.007400698,1.147390218,1.804653482,-0.514178181,0.933917684
UFC Fight Night: Vettori vs. Cannonier ,Arman Tsarukyan  vs. Joaquim Silva ,W/L,Lightweight Bout,KO/TKO ,3,3:25,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Mount ,http://ufcstats.com/fight-details/6c2199524d762b11,arman tsarukyan,joaquim silva,arman tsarukyan,1.228181678,1535.728273,1.303445681,0.176075142,1499.685548,0.159158869,-0.934779387,70.31,-0.027059196,-0.654981327,70.31,-0.706851914,-0.39919968,0.888771124,-1.718925146,0.369378711
UFC 289: Nunes vs. Aldana ,Amanda Nunes  vs. Irene Aldana ,W/L,UFC Women's Bantamweight Title Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,Sal D'amato 44 - 50.Mike Bell 44 - 50.Chris Lee 43 - 50.,http://ufcstats.com/fight-details/69bc7ca8ce831731,amanda nunes,irene aldana,amanda nunes,3.121939163,1551.628939,2.901899877,0.22833879,1509.077385,0.299410361,-0.652229844,61.23,-0.727882997,-0.369039884,61.23,-0.944936118,-0.39919968,0.278182885,0.417829965,1.506758701
UFC 289: Nunes vs. Aldana ,Charles Oliveira  vs. Beneil Dariush ,W/L,Lightweight Bout,KO/TKO ,1,4:10,3 Rnd (5-5-5),Jason Herzog,Punches to Head On Ground ,http://ufcstats.com/fight-details/40e8bf8ce508c436,charles oliveira,beneil dariush,charles oliveira,1.648831047,1544.407853,1.713446773,2.076042991,1561.621777,2.225352514,-0.087130759,70.31,0.440156672,-0.083098441,70.31,0.007400698,-0.012552206,0.583477004,-1.120481407,-0.148115347
UFC Fight Night: Kara-France vs. Albazi ,Jim Miller  vs. Jesse Butler ,W/L,Lightweight Bout,KO/TKO ,1,0:23,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance ,http://ufcstats.com/fight-details/e2f4cd4a9a579488,jim miller,jesse butler,jim miller,1.15053259,1518.855775,1.064768015,,,,-0.652229844,70.31,-0.260667129,-0.083098441,65.77,0.245484902,-0.785847155,-0.637699474,-0.661626571,-0.666898308
UFC Fight Night: Kara-France vs. Albazi ,Abubakar Nurmagomedov  vs. Elizeu Zaleski dos Santos ,L/W,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Derek Cleary 29 - 28.Bryan Miner 28 - 29.Ron McCarthy 28 - 29.,http://ufcstats.com/fight-details/a122968e96068800,abubakar nurmagomedov,elizeu zaleski dos santos,abubakar nurmagomedov,-0.502339657,1489.238637,-0.498360726,1.765825097,1536.585576,1.726074962,0.195418783,77.11,-0.027059196,0.202843003,77.11,0.245484902,-0.012552206,-0.332405354,0.441310791,-0.133292977
UFC Fight Night: Dern vs. Hill ,Diego Ferreira  vs. Michael Johnson ,W/L,Lightweight Bout,KO/TKO ,2,1:50,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,http://ufcstats.com/fight-details/12683e06369d1a83,diego ferreira,michael johnson,diego ferreira,1.109198124,1547.189261,1.336013206,-0.098359894,1503.592108,0.000164998,-0.369680302,70.31,0.440156672,-0.083098441,70.31,0.245484902,-0.39919968,0.278182885,-1.645944202,-0.666898308
UFC Fight Night: Dern vs. Hill ,Natalia Silva  vs. Victoria Leonardo ,W/L,Women's Flyweight Bout,KO/TKO ,1,2:58,3 Rnd (5-5-5),Kerry Hatley,Punch to Head At Distance ,http://ufcstats.com/fight-details/744cbe6e49d4f41c,natalia silva,victoria leonardo,natalia silva,1.405172753,1482.618244,0.870082529,-1.175703373,1461.925984,-1.242460343,-1.782428014,56.7,-1.662314732,-1.512805657,56.7,-1.897272934,-0.39919968,0.278182885,0.383150592,1.542561264
UFC Fight Night: Rozenstruik vs. Almeida ,Jairzinho Rozenstruik  vs. Jailton Almeida ,L/W,Heavyweight Bout,Submission ,1,3:43,5 Rnd (5-5-5-5-5),Dan Miragliotta,Rear Naked Choke ,http://ufcstats.com/fight-details/755202fce24b8f83,jairzinho rozenstruik,jailton almeida,jairzinho rozenstruik,0.806409912,1533.291438,0.95923243,1.541125196,1520.520283,1.386883812,1.04306741,109.77,1.374588407,1.346608776,92.99,1.673990126,-0.39919968,-0.332405354,-1.012694167,-1.03839569
UFC Fight Night: Rozenstruik vs. Almeida ,Carlos Ulberg  vs. Ihor Potieria ,W/L,Light Heavyweight Bout,KO/TKO ,1,2:09,3 Rnd (5-5-5),Keith Peterson,Punches to Head On Ground ,http://ufcstats.com/fight-details/dae2484418631ff5,carlos ulberg,ihor potieria,carlos ulberg,1.130671884,1476.051457,0.592893907,,,,1.608166495,92.99,1.140980473,1.346608776,92.99,0.72165331,0.374095269,0.583477004,0.476379556,0.933917684
UFC Fight Night: Rozenstruik vs. Almeida ,Bryan Battle  vs. Gabe Green ,W/L,Welterweight Bout,KO/TKO ,1,0:14,3 Rnd (5-5-5),Wayne Spinola,Punch to Head At Distance ,http://ufcstats.com/fight-details/81fda78adcaedbc7,bryan battle,gabe green,bryan battle,1.064691901,1503.354859,0.834550427,-0.580943977,1493.396955,-0.464570348,0.760517868,77.11,1.140980473,-0.083098441,77.11,0.245484902,1.147390218,1.194065243,-1.038591101,-0.666898308
UFC 288: Sterling vs. Cejudo ,Aljamain Sterling  vs. Henry Cejudo ,W/L,UFC Bantamweight Title Bout,Decision - Split ,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Derek Cleary 47 - 48.Mike Bell 48 - 47.Eric Colon 47 - 48.,http://ufcstats.com/fight-details/e3aad51099a23ba4,aljamain sterling,henry cejudo,aljamain sterling,2.033435974,1556.075888,2.12815296,1.452723672,1529.531423,1.419785078,-0.934779387,61.23,-0.260667129,-1.798747101,61.23,-1.897272934,1.147390218,2.109947602,-1.20929202,0.933917684
UFC 288: Sterling vs. Cejudo ,Belal Muhammad  vs. Gilbert Burns ,W/L,Welterweight Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Keith Peterson,Mike Bell 45 - 50.Derek Cleary 46 - 49.Eric Colon 46 - 49.,http://ufcstats.com/fight-details/ed707998b13d0101,belal muhammad,gilbert burns,belal muhammad,2.121046929,1535.309256,1.97258882,1.931213474,1548.310628,1.974652251,0.195418783,77.11,-0.027059196,-0.083098441,77.11,-0.230683506,0.374095269,0.278182885,0.441310791,0.385281218
UFC 288: Sterling vs. Cejudo ,Jessica Andrade  vs. Yan Xiaonan ,L/W,Women's Strawweight Bout,KO/TKO ,1,2:20,3 Rnd (5-5-5),Vitor Ribeiro,Punch to Head At Distance ,http://ufcstats.com/fight-details/11a5a852313d1f5b,jessica andrade,yan xiaonan,jessica andrade,0.989554137,1536.014772,1.126472944,1.480612681,1517.302209,1.307564083,-2.630076641,52.16,-2.363138533,-1.512805657,52.16,-2.135357138,-1.559142104,-0.332405354,0.354204503,2.170526863
UFC Fight Night: Song vs. Simon ,Song Yadong  vs. Ricky Simon ,W/L,Bantamweight Bout,KO/TKO ,5,1:10,5 Rnd (5-5-5-5-5),Herb Dean,Punch to Head At Distance ,http://ufcstats.com/fight-details/2b1ac5d8f98639bf,song yadong,ricky simon,song yadong,1.603734827,1539.31924,1.625108758,0.920047994,1532.529466,1.061437626,-0.652229844,61.23,-1.195098865,-1.226864214,61.23,-0.706851914,0.760742743,-0.637699474,1.561731668,-0.759699235
UFC Fight Night: Song vs. Simon ,Caio Borralho  vs. Michal Oleksiejczuk ,W/L,Middleweight Bout,Submission ,2,2:49,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke ,http://ufcstats.com/fight-details/ecec1b0dd64ca2ae,caio borralho,michal oleksiejczuk,caio borralho,1.610170402,1501.335731,1.224530666,-0.153928851,1507.995512,0.007165197,-0.087130759,83.91,0.673764606,0.488784446,83.91,0.483569106,-0.785847155,0.278182885,-1.610913349,-0.118871211
UFC Fight Night: Pavlovich vs. Blaydes ,Sergei Pavlovich  vs. Curtis Blaydes ,W/L,Heavyweight Bout,KO/TKO ,1,3:08,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head At Distance ,http://ufcstats.com/fight-details/856468ba24a37fcc,sergei pavlovich,curtis blaydes,sergei pavlovich,0.407366835,1538.881912,0.717849616,1.870632492,1563.496533,2.094963779,1.325616953,116.57,2.77623601,1.63255022,120.2,1.91207433,-0.39919968,1.194065243,-3.184799531,-1.013741773
UFC Fight Night: Pavlovich vs. Blaydes ,Brad Tavares  vs. Bruno Silva ,L/W,Middleweight Bout,KO/TKO ,1,3:35,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance ,http://ufcstats.com/fight-details/d00d5ef4ae0ac01b,brad tavares,bruno silva,brad tavares,1.089216069,1546.26087,1.311028308,-0.845249147,1465.343928,-0.962889555,0.760517868,83.91,0.440156672,-1.798747101,56.7,-1.65918873,3.467275065,2.720535841,0.455906979,0.334637851
UFC Fight Night: Pavlovich vs. Blaydes ,Brad Tavares  vs. Bruno Silva ,L/W,Middleweight Bout,KO/TKO ,1,3:35,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance ,http://ufcstats.com/fight-details/d00d5ef4ae0ac01b,brad tavares,bruno silva,brad tavares,1.089216069,1546.26087,1.311028308,-0.845249147,1465.343928,-0.962889555,0.760517868,83.91,0.440156672,0.488784446,83.91,0.483569106,0.374095269,-0.027111235,0.455906979,-0.118871211
UFC Fight Night: Pavlovich vs. Blaydes ,Rani Yahya  vs. Montel Jackson ,L/W,Bantamweight Bout,KO/TKO ,1,3:42,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance ,http://ufcstats.com/fight-details/034cbbec91f67852,rani yahya,montel jackson,rani yahya,1.241825483,1518.839121,1.133465516,1.241225247,1469.766941,0.616148898,-1.217328929,61.23,-1.195098865,-0.083098441,61.23,0.72165331,-1.559142104,-2.469464191,0.401007881,-1.662961591
UFC Fight Night: Pavlovich vs. Blaydes ,Karol Rosa  vs. Norma Dumont ,L/W,Women's Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Ben Cartlidge 28 - 29.Junichiro Kamijo 28 - 29.Ron McCarthy 28 - 29.,http://ufcstats.com/fight-details/01aa5949ac6851f3,karol rosa,norma dumont,karol rosa,0.515932032,1498.002108,0.363407643,1.270469944,1514.618861,1.124247834,-1.499878472,61.23,-1.195098865,-0.940922771,65.77,-1.183020322,-0.785847155,-0.027111235,-0.179354012,0.933917684
UFC Fight Night: Holloway vs. Allen ,Max Holloway  vs. Arnold Allen ,W/L,Featherweight Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog,Chris Lee 46 - 49.Sal D'amato 46 - 49.Travis Buesking 47 - 48.,http://ufcstats.com/fight-details/6049301b4deea035,max holloway,arnold allen,max holloway,2.40237819,1543.602802,2.273361893,2.350246478,1528.688692,2.069241275,0.195418783,65.77,-0.727882997,-0.654981327,65.77,-0.46876771,1.147390218,-0.332405354,2.108449394,-0.179030577
UFC Fight Night: Holloway vs. Allen ,Edson Barboza  vs. Billy Quarantillo ,W/L,Featherweight Bout,KO/TKO ,1,2:37,3 Rnd (5-5-5),Keith Peterson,Knee to Head At Distance ,http://ufcstats.com/fight-details/83c81018bb3aeebf,edson barboza,billy quarantillo,edson barboza,1.304856605,1541.990816,1.428138464,0.367529039,1496.815167,0.268503824,0.195418783,65.77,0.673764606,-0.083098441,65.77,-0.46876771,0.374095269,1.499359363,-1.092456724,0.933917684
UFC Fight Night: Holloway vs. Allen ,Pedro Munhoz  vs. Chris Gutierrez ,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Brian Puccillo 27 - 30.Travis Buesking 27 - 30.Henry Guery 27 - 30.,http://ufcstats.com/fight-details/d856812dc733690a,pedro munhoz,chris gutierrez,pedro munhoz,-0.107713843,1524.419967,0.174884939,1.240207676,1493.096383,0.868524523,-1.217328929,61.23,-1.662314732,-0.369039884,61.23,-1.183020322,-1.172494629,-0.637699474,1.579588957,2.096699449
UFC Fight Night: Holloway vs. Allen ,Zak Cummings  vs. Ed Herman ,W/L,Light Heavyweight Bout,KO/TKO ,3,4:13,3 Rnd (5-5-5),Dwayne Bess,Punches to Head At Distance ,http://ufcstats.com/fight-details/50e675146cda6e7c,zak cummings,ed herman,zak cummings,1.046330243,1505.511338,0.843715705,0.468679986,1501.326657,0.391677369,0.477968325,92.99,0.673764606,0.77472589,92.99,1.197821718,-0.39919968,-0.637699474,-0.574000099,-1.089624609
UFC 287: Pereira vs. Adesanya 2 ,Alex Pereira  vs. Israel Adesanya ,L/W,UFC Middleweight Title Bout,KO/TKO ,2,4:21,5 Rnd (5-5-5-5-5),Dan Miragliotta,Punch to Head At Distance ,http://ufcstats.com/fight-details/fe143cb868adfded,alex pereira,israel adesanya,alex pereira,1.906185183,1532.334401,1.77873454,2.489679542,1572.464074,2.646515817,1.608166495,92.99,1.608196341,1.63255022,83.91,1.91207433,-0.012552206,-0.332405354,-0.495247194,-1.013741773
UFC 287: Pereira vs. Adesanya 2 ,Gilbert Burns  vs. Jorge Masvidal ,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Dave Tirelli 27 - 30.Chris Lee 27 - 30.Eric Colon 28 - 29.,http://ufcstats.com/fight-details/71ea7d7985dad804,gilbert burns,jorge masvidal,gilbert burns,1.706536279,1548.310628,1.798640034,0.585094521,1522.505195,0.706887262,-0.087130759,77.11,-0.260667129,0.202843003,77.11,0.483569106,-0.39919968,-0.942993593,0.433704326,-0.645265659
UFC Fight Night: Vera vs. Sandhagen ,Marlon Vera  vs. Cory Sandhagen ,L/W,Bantamweight Bout,Decision - Split ,5,5:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,Joel Ojeda 48 - 47.Sal D'amato 45 - 50.Chris Lee 46 - 49.,http://ufcstats.com/fight-details/33fa6793a7f984ac,marlon vera,cory sandhagen,marlon vera,0.808723466,1511.191132,0.725080724,1.515868787,1569.327859,1.897908507,-0.652229844,61.23,-0.494275063,0.202843003,61.23,-0.46876771,-1.172494629,-0.027111235,-0.129608707,1.490391815
UFC Fight Night: Vera vs. Sandhagen ,Andrea Lee  vs. Maycee Barber ,L/W,Women's Flyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Kerry Hatley,Chris Lee 29 - 28.Frank Collazo 28 - 29.Dan Miragliotta 27 - 30.,http://ufcstats.com/fight-details/9433730f95d52fc8,andrea lee,maycee barber,andrea lee,-0.954816436,1486.435762,-0.869646242,1.615990498,1534.861668,1.597422484,-1.217328929,56.7,-0.727882997,-1.512805657,56.7,-1.65918873,0.374095269,1.194065243,-0.709249654,0.933917684
UFC 286: Edwards vs. Usman 3 ,Leon Edwards  vs. Kamaru Usman ,W/L,UFC Welterweight Title Bout,Decision - Majority ,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Ben Cartlidge 46 - 48.Chris Lee 46 - 48.David Lethaby 47 - 47.,http://ufcstats.com/fight-details/c483ac06b1e33c3b,leon edwards,kamaru usman,leon edwards,2.163096009,1556.95986,2.235409503,3.163279176,1563.011211,3.038238649,1.04306741,77.11,0.440156672,0.488784446,77.11,0.959737514,0.760742743,-0.637699474,0.981369775,-1.116250165
